Time (d), pH-MC1, Time (d), DO-MC1, Time (d), pH-MC2, Time (d), DO-MC2
  22.384525,  6.63,   22.342928,  5.68,   22.398554,  7.14,   22.454178,  1.95
  22.391470,  6.63,   22.349873,  5.67,   22.405499,  7.13,   22.461123,  1.73
  22.398415,  6.63,   22.356817,  5.66,   22.412441,  7.12,   22.468067,  1.71
  22.405359,  6.62,   22.363762,  5.66,   22.419386,  7.10,   22.475012,  1.63
  22.412304,  6.62,   22.370707,  5.66,   22.426331,  7.10,   22.481956,  1.62
  22.419249,  6.62,   22.377651,  5.65,   22.433275,  7.11,   22.488901,  1.56
  22.426191,  6.62,   22.384594,  5.65,   22.440220,  7.11,   22.495846,  1.51
  22.433136,  6.62,   22.391539,  5.64,   22.447165,  7.10,   22.502789,  1.48
  22.440081,  6.62,   22.398483,  5.63,   22.454109,  7.09,   22.509733,  1.43
  22.447025,  6.62,   22.405428,  5.63,   22.461054,  7.09,   22.516678,  1.36
  22.453970,  6.61,   22.412373,  5.59,   22.467999,  7.08,   22.523623,  1.34
  22.460915,  6.61,   22.419317,  5.59,   22.474941,  7.07,   22.530567,  1.28
  22.467859,  6.61,   22.426262,  5.58,   22.481886,  7.06,   22.537512,  1.22
  22.474804,  6.61,   22.433207,  5.58,   22.488831,  7.05,   22.544456,  1.16
  22.481749,  6.61,   22.440151,  5.57,   22.495775,  7.05,   22.551401,  1.12
  22.488691,  6.60,   22.447094,  5.56,   22.502720,  7.04,   22.558346,  1.10
  22.495636,  6.61,   22.454039,  5.55,   22.509665,  7.04,   22.565289,  1.08
  22.502581,  6.60,   22.460983,  5.55,   22.516609,  7.03,   22.572233,  1.02
  22.509525,  6.60,   22.467928,  5.53,   22.523554,  7.03,   22.579178,  1.00
  22.516470,  6.59,   22.474873,  5.53,   22.530499,  7.03,   22.586123,  0.97
  22.523415,  6.59,   22.481817,  5.52,   22.537441,  7.03,   22.593067,  0.94
  22.530359,  6.59,   22.488762,  5.50,   22.544386,  7.03,   22.600012,  0.93
  22.537304,  6.59,   22.495707,  5.49,   22.551331,  7.02,   22.606956,  0.90
  22.544249,  6.59,   22.502651,  5.48,   22.558275,  7.02,   22.613901,  0.94
  22.551191,  6.59,   22.509594,  5.48,   22.565220,  7.02,   22.620846,  1.20
  22.558136,  6.58,   22.516539,  5.47,   22.572165,  7.02,   22.627789,  1.22
  22.565081,  6.58,   22.523483,  5.45,   22.579109,  7.02,   22.634733,  1.18
  22.572025,  6.58,   22.530428,  5.45,   22.586054,  7.02,   22.641678,  1.24
  22.578970,  6.58,   22.537373,  5.43,   22.592999,  7.02,   22.648623,  1.24
  22.585915,  6.57,   22.544317,  5.41,   22.599941,  7.02,   22.655567,  1.34
  22.592859,  6.57,   22.551262,  5.40,   22.606886,  7.02,   22.662512,  1.47
  22.599804,  6.57,   22.558207,  5.40,   22.613831,  7.02,   22.669456,  1.63
  22.606749,  6.57,   22.565151,  5.37,   22.620775,  7.02,   22.676401,  1.86
  22.613691,  6.57,   22.572094,  5.38,   22.627720,  7.02,   22.683346,  2.08
  22.620636,  6.57,   22.579039,  5.36,   22.634665,  7.00,   22.690289,  2.29
  22.627581,  6.57,   22.585983,  5.35,   22.641609,  6.82,   22.697233,  2.54
  22.634525,  6.57,   22.592928,  5.33,   22.648554,  6.73,   22.704178,  2.70
  22.641470,  6.57,   22.599873,  5.33,   22.655499,  6.69,   22.711123,  2.88
  22.648415,  6.58,   22.606817,  5.31,   22.662441,  6.66,   22.718067,  3.06
  22.655359,  6.57,   22.613762,  5.33,   22.669386,  6.63,   22.725012,  3.22
  22.662304,  6.58,   22.620707,  5.29,   22.676331,  6.61,   22.731956,  3.37
  22.669249,  6.58,   22.627651,  5.29,   22.683275,  6.60,   22.738901,  3.51
  22.676191,  6.59,   22.634594,  5.25,   22.690220,  6.58,   22.745846,  3.62
  22.683136,  6.59,   22.641539,  5.20,   22.697165,  6.57,   22.752789,  3.72
  22.690081,  6.59,   22.648483,  5.21,   22.704109,  6.57,   22.759733,  3.83
  22.697025,  6.59,   22.655428,  5.21,   22.711054,  6.56,   22.766678,  3.90
  22.703970,  6.60,   22.662373,  5.21,   22.717999,  6.55,   22.773623,  3.98
  22.710915,  6.60,   22.669317,  5.21,   22.724941,  6.55,   22.780567,  4.04
  22.717859,  6.60,   22.676262,  5.21,   22.731886,  6.55,   22.787512,  4.09
  22.724804,  6.60,   22.683207,  5.22,   22.738831,  6.54,   22.794456,  4.15
  22.731749,  6.61,   22.690151,  5.22,   22.745775,  6.54,   22.801401,  4.19
  22.738691,  6.61,   22.697094,  5.21,   22.752720,  6.53,   22.808346,  4.26
  22.745636,  6.61,   22.704039,  5.20,   22.759665,  6.53,   22.815289,  4.30
  22.752581,  6.61,   22.710983,  5.21,   22.766609,  6.53,   22.822233,  4.47
  22.759525,  6.62,   22.717928,  5.19,   22.773554,  6.52,   22.829178,  4.50
  22.766470,  6.62,   22.724873,  5.19,   22.780499,  6.52,   22.836123,  4.54
  22.773415,  6.62,   22.731817,  5.17,   22.787441,  6.52,   22.843067,  4.57
  22.780359,  6.62,   22.738762,  5.16,   22.794386,  6.51,   22.850012,  4.60
  22.787304,  6.63,   22.745707,  5.17,   22.801331,  6.51,   22.856956,  4.62
  22.794249,  6.63,   22.752651,  5.16,   22.808275,  6.51,   22.863901,  4.65
  22.801191,  6.63,   22.759594,  5.14,   22.815220,  6.51,   22.870846,  4.69
  22.808136,  6.64,   22.766539,  5.12,   22.822165,  6.50,   22.877789,  4.70
  22.815081,  6.64,   22.773483,  5.13,   22.829109,  6.50,   22.884733,  4.69
  22.822025,  6.64,   22.780428,  5.09,   22.836054,  6.50,   22.891678,  4.71
  22.828970,  6.64,   22.787373,  5.11,   22.842999,  6.50,   22.898623,  4.71
  22.835915,  6.64,   22.794317,  5.10,   22.849941,  6.49,   22.905567,  4.70
  22.842859,  6.65,   22.801262,  5.10,   22.856886,  6.49,   22.912512,  4.70
  22.849804,  6.65,   22.808207,  5.11,   22.863831,  6.49,   22.919456,  4.70
  22.856749,  6.65,   22.815151,  5.11,   22.870775,  6.49,   22.926401,  4.71
  22.863691,  6.65,   22.822094,  5.15,   22.877720,  6.49,   22.933346,  4.71
  22.870636,  6.65,   22.829039,  5.14,   22.884665,  6.48,   22.940289,  4.70
  22.877581,  6.65,   22.835983,  5.15,   22.891621,  6.48,   22.947233,  4.70
  22.884525,  6.66,   22.842928,  5.16,   22.898554,  6.48,   22.954178,  4.69
  22.891470,  6.66,   22.849873,  5.16,   22.905499,  6.48,   22.961123,  4.68
  22.898415,  6.66,   22.856817,  5.16,   22.912441,  6.48,   22.968067,  4.66
  22.905359,  6.66,   22.863762,  5.15,   22.919386,  6.47,   22.975012,  4.65
  22.912304,  6.66,   22.870707,  5.16,   22.926331,  6.47,   22.981956,  4.63
  22.919249,  6.66,   22.877651,  5.14,   22.933275,  6.47,   22.988901,  4.61
  22.926191,  6.66,   22.884594,  5.15,   22.940220,  6.47,   22.995846,  4.59
  22.933136,  6.67,   22.891539,  5.14,   22.947165,  6.47,   23.002789,  4.55
  22.940081,  6.67,   22.898483,  5.13,   22.954109,  6.47,   23.009733,  4.54
  22.947025,  6.67,   22.905439,  5.12,   22.961054,  6.48,   23.016678,  4.48
  22.953970,  6.67,   22.912373,  5.12,   22.967999,  6.48,   23.023623,  4.45
  22.960915,  6.67,   22.919317,  5.11,   22.974941,  6.48,   23.030567,  4.42
  22.967859,  6.67,   22.926262,  5.13,   22.981886,  6.48,   23.037512,  4.39
  22.974804,  6.67,   22.933207,  5.12,   22.988831,  6.49,   23.044456,  4.32
  22.981749,  6.67,   22.940151,  5.11,   22.995775,  6.49,   23.051401,  4.25
  22.988691,  6.67,   22.947094,  5.11,   23.002720,  6.49,   23.058346,  4.21
  22.995636,  6.68,   22.954039,  5.10,   23.009665,  6.50,   23.065289,  4.16
  23.002581,  6.67,   22.960983,  5.10,   23.016609,  6.50,   23.072233,  4.07
  23.009525,  6.68,   22.967928,  5.10,   23.023554,  6.51,   23.079178,  4.02
  23.016470,  6.68,   22.974873,  5.09,   23.030499,  6.52,   23.086123,  3.93
  23.023415,  6.68,   22.981817,  5.08,   23.037441,  6.53,   23.093067,  3.85
  23.030359,  6.68,   22.988762,  5.08,   23.044386,  6.54,   23.100012,  3.80
  23.037304,  6.68,   22.995707,  5.07,   23.051331,  6.55,   23.106956,  3.68
  23.044249,  6.68,   23.002651,  5.07,   23.058275,  6.56,   23.113901,  3.60
  23.051191,  6.68,   23.009594,  5.06,   23.065220,  6.58,   23.120846,  3.50
  23.058136,  6.68,   23.016539,  5.07,   23.072165,  6.59,   23.127789,  3.40
  23.065081,  6.68,   23.023483,  5.04,   23.079109,  6.61,   23.134733,  3.33
  23.072025,  6.68,   23.030428,  5.06,   23.086054,  6.63,   23.141678,  3.24
  23.078970,  6.68,   23.037373,  5.05,   23.092999,  6.64,   23.148623,  3.13
  23.085915,  6.68,   23.044317,  5.04,   23.099941,  6.67,   23.155567,  3.02
  23.092859,  6.67,   23.051262,  5.04,   23.106886,  6.69,   23.162512,  2.91
  23.099804,  6.67,   23.058207,  5.03,   23.113831,  6.71,   23.169456,  2.81
  23.106749,  6.67,   23.065151,  5.05,   23.120775,  6.73,   23.176401,  2.75
  23.113691,  6.68,   23.072094,  5.03,   23.127720,  6.75,   23.183346,  2.77
  23.120636,  6.68,   23.079039,  5.03,   23.134665,  6.78,   23.190289,  2.69
  23.127581,  6.67,   23.085983,  5.03,   23.141609,  6.80,   23.197233,  2.67
  23.134525,  6.67,   23.092928,  5.02,   23.148554,  6.82,   23.204178,  2.64
  23.141470,  6.67,   23.099873,  5.01,   23.155499,  6.84,   23.211123,  2.59
  23.148415,  6.68,   23.106817,  5.02,   23.162441,  6.85,   23.218067,  2.54
  23.155359,  6.68,   23.113762,  5.02,   23.169386,  6.87,   23.225012,  2.54
  23.162304,  6.68,   23.120707,  5.01,   23.176331,  6.89,   23.231956,  2.40
  23.169249,  6.68,   23.127651,  5.02,   23.183275,  6.91,   23.238901,  2.37
  23.176191,  6.68,   23.134594,  5.01,   23.190220,  6.93,   23.245846,  2.32
  23.183136,  6.68,   23.141539,  5.01,   23.197165,  6.95,   23.252789,  2.23
  23.190081,  6.67,   23.148483,  5.01,   23.204109,  6.97,   23.259733,  2.17
  23.197025,  6.67,   23.155428,  4.99,   23.211054,  6.99,   23.266678,  2.12
  23.203970,  6.67,   23.162373,  4.99,   23.217999,  7.01,   23.273623,  2.05
  23.210915,  6.67,   23.169317,  4.98,   23.224941,  7.03,   23.280567,  1.98
  23.217859,  6.67,   23.176262,  4.99,   23.231886,  7.04,   23.287512,  1.92
  23.224804,  6.67,   23.183207,  5.01,   23.238831,  7.06,   23.294456,  1.87
  23.231749,  6.67,   23.190151,  5.01,   23.245775,  7.07,   23.301401,  1.83
  23.238691,  6.67,   23.197094,  5.01,   23.252720,  7.09,   23.308346,  1.77
  23.245636,  6.67,   23.204039,  5.01,   23.259665,  7.10,   23.315289,  1.76
  23.252581,  6.67,   23.210983,  5.02,   23.266609,  7.11,   23.322233,  1.68
  23.259525,  6.67,   23.217928,  5.03,   23.273554,  7.13,   23.329178,  1.63
  23.266470,  6.67,   23.224873,  5.04,   23.280499,  7.14,   23.336123,  1.59
  23.273415,  6.67,   23.231817,  5.02,   23.287441,  7.14,   23.343067,  1.55
  23.280359,  6.67,   23.238762,  5.01,   23.294386,  7.15,   23.350012,  1.52
  23.287304,  6.67,   23.245707,  4.98,   23.301331,  7.16,   23.356956,  1.50
  23.294249,  6.67,   23.252651,  4.98,   23.308275,  7.17,   23.363901,  1.42
  23.301191,  6.67,   23.259594,  4.98,   23.315220,  7.18,   23.370846,  1.39
  23.308136,  6.67,   23.266539,  4.98,   23.322165,  7.18,   23.377789,  1.35
  23.315081,  6.66,   23.273483,  4.99,   23.329109,  7.19,   23.384733,  1.30
  23.322025,  6.67,   23.280428,  5.00,   23.336054,  7.19,   23.391678,  1.26
  23.328970,  6.67,   23.287373,  5.00,   23.342999,  7.20,   23.398623,  1.26
  23.335915,  6.67,   23.294317,  5.01,   23.349941,  7.20,   23.405567,  1.23
  23.342859,  6.67,   23.301262,  5.02,   23.356886,  7.20,   23.412512,  1.18
  23.349804,  6.66,   23.308207,  5.01,   23.363831,  7.21,   23.419456,  1.18
  23.356749,  6.66,   23.315151,  4.99,   23.370775,  7.21,   23.426401,  1.12
  23.363691,  6.66,   23.322094,  5.01,   23.377720,  7.21,   23.433346,  1.09
  23.370636,  6.66,   23.329039,  5.01,   23.384665,  7.21,   23.440289,  1.06
  23.377581,  6.66,   23.335983,  5.01,   23.391609,  7.21,   23.447233,  1.07
  23.384525,  6.66,   23.342928,  5.01,   23.398565,  7.21,   23.454178,  1.01
  23.391470,  6.66,   23.349873,  5.00,   23.405499,  7.21,   23.461123,  0.98
  23.398415,  6.66,   23.356817,  5.01,   23.412441,  7.21,   23.468067,  0.95
  23.405359,  6.66,   23.363762,  5.01,   23.419386,  7.21,   23.475012,  0.93
  23.412304,  6.66,   23.370707,  5.00,   23.426331,  7.21,   23.481956,  0.90
  23.419249,  6.66,   23.377651,  5.00,   23.433275,  7.21,   23.488901,  0.90
  23.426191,  6.66,   23.384594,  5.00,   23.440220,  7.21,   23.495846,  0.90
  23.433136,  6.66,   23.391539,  5.01,   23.447165,  7.21,   23.502789,  0.89
  23.440081,  6.66,   23.398483,  5.02,   23.454109,  7.21,   23.509733,  0.83
  23.447025,  6.66,   23.405428,  5.02,   23.461054,  7.21,   23.516678,  0.84
  23.453970,  6.66,   23.412373,  5.01,   23.467999,  7.21,   23.523623,  0.84
  23.460915,  6.66,   23.419317,  5.01,   23.474941,  7.21,   23.530567,  0.84
  23.467859,  6.66,   23.426262,  4.98,   23.481886,  7.20,   23.537512,  0.84
  23.474804,  6.66,   23.433207,  4.99,   23.488831,  7.20,   23.544456,  0.83
  23.481749,  6.66,   23.440151,  4.98,   23.495775,  7.20,   23.551401,  0.82
  23.488691,  6.66,   23.447094,  4.97,   23.502720,  7.20,   23.558346,  0.80
  23.495636,  6.66,   23.454039,  4.98,   23.509665,  7.20,   23.565289,  0.86
  23.502581,  6.66,   23.460983,  4.97,   23.516609,  7.20,   23.572233,  0.85
  23.509525,  6.66,   23.467928,  4.96,   23.523554,  7.19,   23.579178,  0.88
  23.516470,  6.66,   23.474873,  4.98,   23.530499,  7.19,   23.586123,  0.90
  23.523415,  6.66,   23.481817,  4.97,   23.537441,  7.19,   23.593067,  0.98
  23.530359,  6.65,   23.488762,  4.97,   23.544386,  7.19,   23.600012,  0.81
  23.537304,  6.65,   23.495707,  4.96,   23.551331,  7.18,   23.606956,  0.79
  23.544249,  6.65,   23.502651,  4.93,   23.558275,  7.18,   23.613901,  0.80
  23.551191,  6.65,   23.509594,  4.96,   23.565220,  7.18,   23.620846,  0.77
  23.558136,  6.65,   23.516539,  4.97,   23.572165,  7.18,   23.627789,  0.76
  23.565081,  6.66,   23.523483,  4.96,   23.579109,  7.19,   23.634733,  0.78
  23.572025,  6.66,   23.530428,  4.96,   23.586054,  7.19,   23.641678,  0.78
  23.578970,  6.67,   23.537373,  4.95,   23.592999,  7.19,   23.648623,  0.77
  23.585915,  6.66,   23.544317,  4.97,   23.599941,  7.14,   23.655567,  0.76
  23.592859,  6.66,   23.551262,  4.96,   23.606886,  7.15,   23.662512,  0.75
  23.599804,  6.65,   23.558207,  4.97,   23.613831,  7.17,   23.669456,  0.76
  23.606749,  6.66,   23.565151,  4.96,   23.620775,  7.18,   23.676401,  0.75
  23.613691,  6.67,   23.572094,  4.96,   23.627720,  7.18,   23.683346,  0.73
  23.620636,  6.67,   23.579039,  4.97,   23.634665,  7.18,   23.690289,  0.72
  23.627581,  6.66,   23.585983,  5.00,   23.641609,  7.17,   23.697233,  0.70
  23.634525,  6.66,   23.592928,  5.03,   23.648554,  7.17,   23.704178,  0.69
  23.641470,  6.66,   23.599873,  5.02,   23.655499,  7.17,   23.711123,  0.67
  23.648415,  6.66,   23.606817,  4.99,   23.662441,  7.16,   23.718067,  0.64
  23.655359,  6.66,   23.613762,  4.99,   23.669386,  7.16,   23.725012,  0.64
  23.662304,  6.66,   23.620707,  4.98,   23.676331,  7.15,   23.731956,  0.62
  23.669249,  6.66,   23.627651,  4.99,   23.683275,  7.15,   23.738901,  0.60
  23.676191,  6.66,   23.634594,  4.97,   23.690220,  7.15,   23.745846,  0.60
  23.683136,  6.66,   23.641539,  4.93,   23.697165,  7.14,   23.752789,  0.59
  23.690081,  6.66,   23.648483,  4.95,   23.704109,  7.13,   23.759733,  0.59
  23.697025,  6.66,   23.655428,  4.96,   23.711054,  7.13,   23.766678,  0.59
  23.703970,  6.66,   23.662373,  4.98,   23.717999,  7.13,   23.773623,  0.56
  23.710915,  6.66,   23.669317,  4.97,   23.724941,  7.12,   23.780567,  0.56
  23.717859,  6.66,   23.676262,  4.95,   23.731886,  7.12,   23.787512,  0.56
  23.724804,  6.66,   23.683207,  4.95,   23.738831,  7.12,   23.794456,  0.57
  23.731749,  6.66,   23.690151,  4.94,   23.745775,  7.11,   23.801401,  0.59
  23.738691,  6.66,   23.697094,  4.92,   23.752720,  7.11,   23.808346,  0.62
  23.745636,  6.66,   23.704039,  4.92,   23.759665,  7.11,   23.815289,  0.67
  23.752581,  6.66,   23.710983,  4.90,   23.766609,  7.10,   23.822233,  0.74
  23.759525,  6.66,   23.717928,  4.90,   23.773554,  7.10,   23.829178,  0.82
  23.766470,  6.66,   23.724873,  4.90,   23.780499,  7.10,   23.836123,  0.90
  23.773415,  6.66,   23.731817,  4.89,   23.787441,  7.10,   23.843067,  0.99
  23.780359,  6.67,   23.738762,  4.89,   23.794386,  7.09,   23.850023,  1.08
  23.787304,  6.67,   23.745707,  4.87,   23.801331,  7.08,   23.856956,  1.06
  23.794249,  6.67,   23.752651,  4.85,   23.808275,  7.06,   23.863901,  0.86
  23.801191,  6.67,   23.759594,  4.83,   23.815220,  7.04,   23.870846,  0.80
  23.808136,  6.67,   23.766539,  4.82,   23.822165,  7.02,   23.877789,  0.80
  23.815081,  6.66,   23.773483,  4.80,   23.829109,  7.00,   23.884733,  0.82
  23.822025,  6.66,   23.780428,  4.80,   23.836054,  6.98,   23.891678,  0.84
  23.828970,  6.66,   23.787373,  4.78,   23.842999,  6.96,   23.898623,  0.89
  23.835915,  6.66,   23.794317,  4.77,   23.849941,  6.93,   23.905567,  0.93
  23.842859,  6.66,   23.801262,  4.77,   23.856886,  6.97,   23.912512,  0.98
  23.849804,  6.66,   23.808207,  4.76,   23.863831,  7.01,   23.919456,  0.99
  23.856749,  6.65,   23.815151,  4.75,   23.870775,  7.00,   23.926401,  0.98
  23.863691,  6.65,   23.822094,  4.77,   23.877720,  6.98,   23.933346,  0.89
  23.870636,  6.64,   23.829039,  4.77,   23.884665,  6.95,   23.940289,  0.76
  23.877581,  6.63,   23.835983,  4.77,   23.891609,  6.93,   23.947233,  0.64
  23.884525,  6.63,   23.842928,  4.78,   23.898554,  6.91,   23.954178,  0.52
  23.891470,  6.62,   23.849873,  4.80,   23.905499,  6.90,   23.961123,  0.45
  23.898415,  6.61,   23.856817,  4.82,   23.912441,  6.89,   23.968067,  0.41
  23.905359,  6.60,   23.863762,  4.84,   23.919386,  6.89,   23.975012,  0.36
  23.912304,  6.59,   23.870707,  4.87,   23.926331,  6.88,   23.981956,  0.32
  23.919249,  6.58,   23.877651,  4.93,   23.933275,  6.86,   23.988901,  0.29
  23.926191,  6.57,   23.884594,  4.99,   23.940220,  6.84,   23.995846,  0.28
  23.933136,  6.55,   23.891539,  5.06,   23.947165,  6.82,   24.002789,  0.26
  23.940081,  6.53,   23.898483,  5.10,   23.954109,  6.80,   24.009733,  0.26
  23.947025,  6.52,   23.905428,  5.12,   23.961054,  6.78,   24.016678,  0.25
  23.953970,  6.52,   23.912373,  5.13,   23.967999,  6.77,   24.023623,  0.24
  23.960915,  6.51,   23.919317,  5.14,   23.974941,  6.75,   24.030567,  0.24
  23.967859,  6.51,   23.926262,  5.12,   23.981886,  6.73,   24.037512,  0.26
  23.974804,  6.50,   23.933207,  5.08,   23.988831,  6.72,   24.044456,  0.39
  23.981749,  6.50,   23.940151,  5.00,   23.995775,  6.71,   24.051401,  0.74
  23.988691,  6.50,   23.947094,  4.95,   24.002720,  6.71,   24.058346,  1.26
  23.995636,  6.50,   23.954039,  4.89,   24.009665,  6.70,   24.065289,  1.81
  24.002581,  6.50,   23.960983,  4.84,   24.016609,  6.70,   24.072233,  2.38
  24.009525,  6.50,   23.967928,  4.79,   24.023554,  6.70,   24.079178,  2.89
  24.016470,  6.50,   23.974873,  4.77,   24.030499,  6.70,   24.086123,  3.37
  24.023415,  6.50,   23.981817,  4.75,   24.037441,  6.73,   24.093067,  3.79
  24.030359,  6.49,   23.988762,  4.75,   24.044386,  6.73,   24.100012,  4.18
  24.037304,  6.49,   23.995707,  4.73,   24.051331,  6.68,   24.106956,  4.51
  24.044249,  6.49,   24.002651,  4.72,   24.058275,  6.65,   24.113901,  4.80
  24.051191,  6.49,   24.009594,  4.71,   24.065220,  6.62,   24.120846,  5.05
  24.058136,  6.49,   24.016539,  4.71,   24.072165,  6.61,   24.127789,  5.27
  24.065081,  6.49,   24.023483,  4.70,   24.079109,  6.60,   24.134733,  5.47
  24.072025,  6.49,   24.030428,  4.70,   24.086054,  6.60,   24.141678,  5.63
  24.078970,  6.49,   24.037373,  4.68,   24.092999,  6.60,   24.148623,  5.78
  24.085915,  6.48,   24.044317,  4.69,   24.099941,  6.60,   24.155567,  5.91
  24.092859,  6.48,   24.051262,  4.69,   24.106886,  6.60,   24.162512,  6.01
  24.099804,  6.48,   24.058207,  4.70,   24.113831,  6.60,   24.169456,  6.10
  24.106749,  6.47,   24.065151,  4.71,   24.120775,  6.60,   24.176401,  6.19
  24.113691,  6.47,   24.072094,  4.72,   24.127720,  6.59,   24.183346,  6.26
  24.120636,  6.47,   24.079050,  4.73,   24.134665,  6.59,   24.190289,  6.33
  24.127581,  6.46,   24.085983,  4.72,   24.141609,  6.59,   24.197233,  6.38
  24.134525,  6.46,   24.092928,  4.74,   24.148554,  6.58,   24.204178,  6.42
